Year,Mo,Dy,tave,tmax,mxtm,tmin,mntm,vp,rhmax,rhmxtm,rhmin,rhmntm,sr,wrun,pp,st5mx,st5mxtm,st5mn,st5mntm,st15mx,st15mxtm,st15mn,st15mntm,volts,year,gust,gusttm,gusdir,etr_asce,next tave
2019,10,1,8.635,11.55,00:00,5.72,23:50,1.026,1.0,23:40,0.8320000000000001,15:00,2.4219999999999997,87.836,7.62,17.5,00:00,12.95,23:00,18.62,00:00,15.26,23:00,,2019.0,7.37,03:40,,0.506,
2019,10,2,9.73,14.929,16:40,4.53,06:10,0.9109999999999999,1.0,00:00,0.512,19:50,7.337999999999999,66.195,2.54,16.19,16:00,10.85,08:00,15.26,19:00,13.3,10:00,,2019.0,6.566,23:40,,1.537,
2019,10,3,10.894,18.102,16:00,3.6860000000000004,02:30,0.843,0.866,23:10,0.42700000000000005,15:20,11.824000000000002,36.577,0.0,18.68,16:00,9.05,05:00,16.08,19:00,11.78,09:00,,2019.0,6.272,00:00,,1.8319999999999999,
2019,10,4,13.02,22.982,19:00,3.057,06:00,0.8,0.9209999999999999,06:20,0.147,19:00,12.634,48.751000000000005,0.0,19.64,16:00,8.53,08:00,16.6,19:00,11.72,10:00,,2019.0,10.819,23:10,,2.375,
2019,10,5,13.747,18.383,16:00,9.111,22:30,0.524,0.516,23:50,0.152,15:50,11.642999999999999,81.048,0.0,18.66,16:00,9.48,08:00,16.11,19:00,12.42,10:00,,2019.0,8.879,03:10,,2.735,
2019,10,6,9.554,16.043,14:40,3.0639999999999996,23:30,0.5529999999999999,0.723,23:30,0.207,10:30,13.19,68.631,0.0,19.94,16:00,10.02,08:00,16.85,18:00,12.61,10:00,,2019.0,8.427999999999999,02:20,,2.295,
2019,10,7,10.464,21.622,15:40,-0.693,05:00,0.605,0.8029999999999999,05:00,0.154,15:00,13.142999999999999,36.45,0.0,19.91,16:00,7.56,08:00,16.5,19:00,11.2,10:00,,2019.0,5.1160000000000005,13:20,,2.052,
2019,10,8,13.3,25.034000000000002,14:50,1.565,03:00,0.614,0.732,03:00,0.07400000000000001,14:40,10.325999999999999,33.589,0.0,19.93,16:00,9.04,07:00,16.42,19:00,11.69,10:00,,2019.0,5.096,13:30,,2.029,
2019,10,9,12.308,25.763,13:20,-1.147,22:30,0.6809999999999999,0.846,22:40,0.107,13:40,8.585,81.56,0.0,19.09,16:00,9.59,08:00,15.99,18:00,12.06,10:00,,2019.0,11.152000000000001,14:50,,3.055,
2019,10,10,-1.673,2.134,13:40,-5.481,06:20,0.363,0.9309999999999999,05:50,0.414,14:00,8.667,90.641,5.8420000000000005,11.57,00:00,6.13,23:00,14.34,00:00,9.97,23:00,,2019.0,10.172,00:30,,1.187,
2019,10,11,1.423,10.328,15:20,-7.482,05:30,0.38299999999999995,0.898,06:10,0.235,16:00,12.902999999999999,71.598,0.254,11.55,16:00,3.0260000000000002,09:00,10.27,18:00,6.859,11:00,,2019.0,7.232,14:50,,1.768,
2019,10,12,6.274,16.475,15:00,-3.928,06:10,0.49700000000000005,0.8340000000000001,06:10,0.21100000000000002,14:00,12.494000000000002,40.871,0.0,13.74,16:00,2.7569999999999997,09:00,11.19,19:00,6.313,10:00,,2019.0,4.332,15:10,,1.743,
2019,10,13,9.82,22.35,14:40,-2.71,06:30,0.5479999999999999,0.813,06:10,0.091,15:10,12.345,38.306999999999995,0.0,15.74,16:00,3.676,08:00,12.46,19:00,7.07,10:00,,2019.0,5.428999999999999,13:00,,1.989,
2019,10,14,11.73,23.06,14:40,0.401,05:50,0.524,0.6659999999999999,06:10,0.096,16:00,11.651,57.518,0.0,16.79,16:00,5.362,08:00,13.46,19:00,8.36,09:00,,2019.0,6.546,13:40,,2.403,
2019,10,15,8.552,14.612,15:20,2.491,23:50,0.612,0.775,22:50,0.325,15:20,11.665999999999999,68.319,0.0,16.11,16:00,6.849,08:00,13.46,19:00,9.47,10:00,,2019.0,7.468,00:30,,1.889,
2019,10,16,12.152000000000001,24.135,15:40,0.16899999999999998,05:20,0.705,0.8490000000000001,05:30,0.14800000000000002,15:30,7.0329999999999995,28.307,0.0,14.32,17:00,6.393,08:00,12.44,19:00,9.15,10:00,,2019.0,3.94,14:40,,1.597,
2019,10,17,12.792,24.412,12:20,1.171,04:40,0.648,0.777,04:40,0.10099999999999999,15:30,8.713,27.276999999999997,0.0,15.91,16:00,6.337000000000001,08:00,13.42,19:00,8.98,09:00,,2019.0,3.861,13:30,,1.6480000000000001,
2019,10,18,12.392999999999999,19.988,13:50,4.798,05:50,0.5529999999999999,0.648,02:00,0.12300000000000001,15:40,8.629,70.947,0.0,15.64,16:00,7.42,08:00,13.27,18:00,9.76,10:00,,2019.0,10.485999999999999,20:20,,2.293,
2019,10,19,9.497,17.67,15:40,1.325,03:40,0.45899999999999996,0.625,03:40,0.151,15:00,11.100999999999999,58.721000000000004,0.0,15.82,16:00,6.2620000000000005,08:00,13.26,19:00,9.07,10:00,,2019.0,8.389,15:20,,1.994,
2019,10,20,7.065,10.37,13:50,3.76,23:30,0.479,0.738,01:20,0.21600000000000003,12:00,7.952999999999999,150.866,0.0,12.36,16:00,7.71,08:00,12.11,00:00,9.92,10:00,,2019.0,14.915999999999999,13:00,,2.345,
2019,10,21,7.504,12.398,12:00,2.61,05:00,0.40299999999999997,0.5770000000000001,20:20,0.20199999999999999,12:00,8.855,92.544,0.0,12.66,16:00,5.435,08:00,11.16,18:00,8.13,10:00,,2019.0,10.78,14:30,,2.064,
2019,10,22,9.526,18.78,13:30,0.272,06:30,0.509,0.654,06:30,0.203,13:20,10.445,80.87899999999999,0.0,14.78,16:00,4.989,08:00,12.3,19:00,7.88,10:00,,2019.0,13.857000000000001,22:30,,2.276,
2019,10,23,7.6129999999999995,13.526,00:00,1.7009999999999998,23:30,0.515,0.7170000000000001,06:50,0.272,00:10,5.546,118.853,0.0,12.05,16:00,8.56,08:00,11.69,00:00,10.14,10:00,,2019.0,13.328,03:30,,2.115,
2019,10,24,2.265,7.2170000000000005,14:40,-2.6860000000000004,06:30,0.39799999999999996,0.775,06:50,0.332,14:00,10.46,68.363,0.0,12.53,16:00,5.587999999999999,08:00,11.03,18:00,8.31,10:00,,2019.0,9.565,13:20,,1.349,
2019,10,25,6.845,17.847,15:20,-4.156000000000001,06:00,0.522,0.836,06:00,0.218,14:20,10.236,45.808,0.0,13.31,16:00,3.405,08:00,10.97,19:00,6.6339999999999995,10:00,,2019.0,5.742999999999999,13:10,,1.5919999999999999,
2019,10,26,10.758,22.973000000000003,14:20,-1.456,23:50,0.637,0.845,23:50,0.14300000000000002,14:30,9.288,80.423,0.0,14.91,16:00,5.202000000000001,07:00,11.98,19:00,7.64,09:00,,2019.0,10.564,16:30,,2.5140000000000002,
2019,10,27,-4.739,-1.433,00:30,-8.045,23:20,0.32899999999999996,0.903,00:30,0.629,04:10,2.7710000000000004,92.99600000000001,0.0,9.33,00:00,4.802,23:00,10.89,00:00,7.1,23:00,,2019.0,8.565,01:20,,0.523,
2019,10,28,-5.022,-1.92,14:00,-8.124,00:10,0.317,0.89,00:00,0.622,14:00,8.229,73.094,4.572,4.738,00:00,2.889,23:00,6.9910000000000005,00:00,5.466,23:00,,2019.0,5.135,12:20,,0.7290000000000001,
2019,10,29,-8.807,-4.82,02:10,-12.794,21:40,0.254,0.9059999999999999,03:20,0.7170000000000001,11:00,2.864,81.725,0.0,2.736,00:00,2.171,09:00,5.337999999999999,00:00,4.305,23:00,,2019.0,7.507000000000001,04:30,,0.373,
2019,10,30,-8.924,-4.704,13:40,-13.145,23:50,0.209,0.867,23:50,0.478,12:40,3.509,57.367,5.08,2.5580000000000003,02:00,2.342,23:00,4.303,00:00,4.103,23:00,,2019.0,5.7620000000000005,15:40,,0.491,
2019,10,31,-2.865,8.397,15:20,-14.128,01:20,0.27699999999999997,0.885,00:40,0.23600000000000002,15:30,9.884,28.191999999999997,4.572,2.261,00:00,1.742,11:00,4.062,00:00,3.5860000000000003,13:00,,2019.0,3.41,18:00,,0.893,
2019,11,1,0.22899999999999998,5.181,09:30,-4.7219999999999995,23:50,0.387,0.847,22:10,0.401,03:00,8.429,64.954,0.0,3.4730000000000003,16:00,1.725,08:00,4.06,18:00,3.372,11:00,,2019.0,6.782,10:10,,1.036,
2019,11,2,1.6980000000000002,10.758,14:40,-7.362,07:00,0.386,0.88,03:20,0.24100000000000002,16:00,9.495,30.160999999999998,0.0,4.82,16:00,-0.027999999999999997,09:00,4.612,19:00,2.391,12:00,,2019.0,3.763,15:00,,0.982,
2019,11,3,5.141,13.965,14:20,-3.6830000000000003,03:20,0.43700000000000006,0.7759999999999999,03:20,0.217,14:20,8.163,66.361,0.0,6.228,16:00,0.337,10:00,5.76,20:00,2.9610000000000003,12:00,,2019.0,6.096,22:30,,1.546,
2019,11,4,4.19,9.359,14:50,-0.978,23:50,0.5329999999999999,0.894,23:50,0.401,00:40,9.26,56.745,0.0,9.66,16:00,3.071,08:00,8.12,18:00,4.977,10:00,,2019.0,5.351,11:50,,1.111,
2019,11,5,5.218999999999999,13.75,15:20,-3.312,06:10,0.586,0.935,06:20,0.39,13:30,9.17,47.004,0.0,4.114,00:00,2.2430000000000003,03:00,7.53,19:00,4.447,11:00,,2019.0,5.723,12:50,,1.15,
2019,11,6,4.235,11.045,10:10,-2.574,06:40,0.563,0.965,23:20,0.397,10:00,6.61,76.139,0.0,,,,,6.523,00:00,4.332,11:00,,2019.0,8.154,12:20,,1.2209999999999999,
2019,11,7,2.372,7.042999999999999,14:40,-2.299,00:10,0.5710000000000001,0.982,21:00,0.594,14:40,6.275,43.004,1.27,,,,,6.52,18:00,4.47,11:00,,2019.0,4.351,00:10,,0.7609999999999999,
2019,11,8,7.648,19.787,14:50,-4.492,06:30,0.569,0.968,00:00,0.121,14:00,8.783,35.049,0.254,,,,,7.01,19:00,3.6010000000000004,11:00,,2019.0,4.978,15:40,,1.2830000000000001,
2019,11,9,10.911,22.503,14:40,-0.682,05:50,0.611,0.785,05:50,0.153,12:10,8.386000000000001,40.353,0.0,,,,,8.02,19:00,4.268,10:00,,2019.0,4.606,12:30,,1.463,
2019,11,10,5.47,15.667,13:50,-4.727,23:50,0.45,0.7859999999999999,20:10,0.215,14:30,4.348,57.275,0.0,,,,,7.11,00:00,4.794,10:00,,2019.0,9.663,18:00,,1.433,
2019,11,11,-7.825,-4.239,14:10,-11.412,07:30,0.259,0.9159999999999999,23:40,0.613,14:20,8.588,82.755,0.254,,,,,6.497000000000001,00:00,4.073,23:00,,2019.0,7.056,00:50,,0.574,
2019,11,12,-0.043,12.216,15:10,-12.302999999999999,06:00,0.345,0.9109999999999999,00:00,0.225,15:30,9.517000000000001,29.061999999999998,3.81,,,,,4.287,19:00,2.889,13:00,,2019.0,4.194,18:10,,0.868,
2019,11,13,8.318999999999999,16.415,11:30,0.22399999999999998,01:00,0.486,0.738,01:00,0.15,04:00,7.336,90.124,0.0,,,,,6.0329999999999995,19:00,3.221,10:00,,2019.0,11.427,03:10,,1.946,
2019,11,14,5.547000000000001,10.945,14:00,0.149,23:30,0.583,0.9329999999999999,04:20,0.355,15:00,7.5489999999999995,63.453,0.0,,,,,7.39,18:00,5.081,10:00,,2019.0,5.8020000000000005,13:40,,1.099,
2019,11,15,7.779,17.021,15:00,-1.462,03:10,0.586,0.865,06:30,0.245,14:40,4.8260000000000005,29.156,0.0,,,,,6.35,20:00,4.063,11:00,,2019.0,4.41,16:10,,0.997,
2019,11,16,10.66,17.697,13:00,3.623,02:50,0.599,0.7,03:20,0.23600000000000002,13:00,4.117,72.953,0.0,,,,,7.03,18:00,5.141,10:00,,2019.0,13.387,16:20,,1.6909999999999998,
2019,11,17,4.43,12.116,14:10,-3.2560000000000002,07:20,0.502,0.89,05:30,0.309,13:50,7.221,55.718999999999994,0.0,,,,,6.528,19:00,4.167,11:00,,2019.0,6.938,10:10,,1.085,
2019,11,18,11.554,19.123,13:30,3.984,23:50,0.574,0.625,23:50,0.21899999999999997,13:30,7.329,59.806000000000004,0.0,,,,,8.39,18:00,5.422000000000001,10:00,,2019.0,9.545,04:20,,1.5230000000000001,
2019,11,19,7.153,15.612,14:40,-1.306,06:10,0.564,0.784,06:10,0.331,14:40,4.813,27.092,0.0,,,,,7.33,00:00,4.96,11:00,,2019.0,2.862,15:10,,0.8759999999999999,
2019,11,20,4.67,10.695,11:20,-1.355,20:40,0.598,0.9840000000000001,19:20,0.419,12:30,3.944,93.669,0.254,,,,,6.742999999999999,18:00,5.197,10:00,,2019.0,8.918,15:20,,1.176,
2019,11,21,-1.739,-0.977,12:00,-2.501,07:10,0.40399999999999997,0.84,23:50,0.665,11:00,1.8980000000000001,67.064,0.0,,,,,5.934,00:00,4.251,23:00,,2019.0,4.5280000000000005,00:00,,0.405,
2019,11,22,-1.255,2.603,14:40,-5.112,23:40,0.46799999999999997,0.9570000000000001,04:40,0.722,14:40,5.07,43.576,4.8260000000000005,,,,,4.171,18:00,3.6310000000000002,12:00,,2019.0,4.234,12:40,,0.506,
2019,11,23,4.217,13.282,14:00,-4.848,00:00,0.47700000000000004,0.934,00:00,0.223,14:00,7.379,38.406,0.0,,,,,4.069,19:00,2.4859999999999998,12:00,,2019.0,5.742999999999999,01:10,,0.9079999999999999,
2019,11,24,5.667000000000001,15.227,13:50,-3.8930000000000002,04:00,0.444,0.833,04:10,0.141,13:50,6.584,83.351,0.0,,,,,4.17,20:00,2.4930000000000003,12:00,,2019.0,12.309000000000001,20:00,,1.686,
2019,11,25,3.452,10.113999999999999,01:30,-3.2110000000000003,23:50,0.48700000000000004,0.977,19:40,0.26899999999999996,00:20,1.139,71.743,0.0,,,,,4.0969999999999995,00:00,3.055,12:00,,2019.0,7.702999999999999,01:30,,0.828,
2019,11,26,-8.343,-2.5869999999999997,15:10,-14.097999999999999,23:30,0.258,0.971,01:20,0.618,15:30,3.3710000000000004,66.666,0.0,,,,,3.1460000000000004,00:00,2.715,22:00,,2019.0,7.4479999999999995,03:20,,0.455,
2019,11,27,-10.873,-5.601,11:10,-16.144000000000002,07:00,0.19899999999999998,0.903,23:50,0.59,09:40,6.442,39.325,0.254,,,,,2.7119999999999997,00:00,2.495,23:00,,2019.0,4.841,12:30,,0.353,
2019,11,28,-5.517,-2.375,14:20,-8.658999999999999,06:10,0.33399999999999996,0.935,23:40,0.7170000000000001,12:50,5.97,54.426,3.81,,,,,2.489,00:00,2.3569999999999998,23:00,,2019.0,4.665,12:20,,0.41600000000000004,
2019,11,29,-3.236,-0.503,22:10,-5.968,05:50,0.444,0.977,06:40,0.867,12:10,2.65,48.048,0.0,,,,,2.35,00:00,2.2319999999999998,23:00,,2019.0,5.1739999999999995,17:20,,0.305,
2019,11,30,-1.06,2.35,06:00,-4.47,23:20,0.376,0.9690000000000001,02:20,0.364,17:00,3.093,107.958,0.762,,,,,2.227,00:00,2.144,23:00,,2019.0,14.661,13:00,,0.91,
2019,12,1,-5.94,0.048,13:10,-11.929,06:40,0.264,0.898,23:30,0.45299999999999996,13:10,7.15,39.681999999999995,3.302,,,,,2.146,00:00,2.075,13:00,,2019.0,4.136,09:40,,0.47100000000000003,
2019,12,2,0.889,12.62,13:00,-10.842,01:00,0.389,0.907,00:10,0.289,13:00,6.891,39.301,4.3180000000000005,,,,,2.0780000000000003,00:00,1.96,13:00,,2019.0,9.036,23:30,,0.8220000000000001,
2019,12,3,5.218,13.175999999999998,10:10,-2.74,23:40,0.5,0.9009999999999999,23:50,0.231,10:00,6.7410000000000005,74.027,0.0,,,,,2.028,15:00,1.955,23:00,,2019.0,8.742,03:00,,1.249,
2019,12,4,2.47,8.861,13:10,-3.9219999999999997,02:00,0.475,0.917,00:50,0.386,13:10,3.767,27.826,0.0,,,,,1.944,00:00,1.725,23:00,,2019.0,3.352,11:10,,0.636,
2019,12,5,2.082,5.1370000000000005,09:50,-0.9740000000000001,00:00,0.628,0.977,23:50,0.7929999999999999,04:20,1.3780000000000001,37.085,6.604,,,,,1.713,00:00,1.6119999999999999,23:00,,2019.0,6.84,12:10,,0.218,
2019,12,6,1.805,7.816,13:00,-4.206,06:30,0.5329999999999999,1.0,02:10,0.5329999999999999,13:00,6.852,27.72,0.0,,,,,1.611,05:00,1.5290000000000001,23:00,,2019.0,3.214,14:10,,0.498,
2019,12,7,3.531,11.883,15:40,-4.82,05:40,0.524,0.972,00:10,0.36,13:40,4.156000000000001,25.947,0.254,,,,,1.521,00:00,1.386,23:00,,2019.0,3.214,12:20,,0.6579999999999999,
2019,12,8,4.837,10.33,11:40,-0.6559999999999999,03:10,0.54,0.8640000000000001,03:10,0.391,22:20,5.395,46.175,0.0,,,,,1.38,00:00,1.334,13:00,,2019.0,6.899,17:40,,0.78,
2019,12,9,0.249,4.341,00:00,-3.844,20:20,0.44,0.9470000000000001,23:30,0.47,00:00,4.237,70.406,0.254,,,,,1.337,00:00,1.285,23:00,,2019.0,7.35,00:10,,0.7190000000000001,
2019,12,10,-2.283,1.251,15:30,-5.817,06:30,0.406,0.953,03:50,0.62,12:00,6.682,49.753,0.0,,,,,1.2819999999999998,00:00,1.22,13:00,,2019.0,6.037000000000001,12:10,,0.45,
2019,12,11,-1.104,5.747999999999999,13:40,-7.956,06:20,0.384,0.934,00:50,0.431,13:40,4.511,33.059,0.0,,,,,1.217,00:00,1.051,23:00,,2019.0,4.978,22:00,,0.551,
2019,12,12,2.316,7.601,13:20,-2.969,03:30,0.424,0.7809999999999999,02:30,0.395,23:50,3.7260000000000004,39.992,0.0,,,,,1.048,00:00,0.93,14:00,,2019.0,4.606,21:50,,0.713,
2019,12,13,3.39,8.038,01:30,-1.2590000000000001,22:10,0.319,0.594,03:30,0.22699999999999998,09:20,6.144,112.087,0.0,,,,,0.945,00:00,0.882,12:00,,2019.0,14.052999999999999,11:40,,1.4869999999999999,
2019,12,14,-3.137,0.633,01:30,-6.907,23:50,0.353,0.97,14:20,0.48700000000000004,01:30,1.714,50.075,0.0,,,,,0.924,09:00,0.912,11:00,,2019.0,5.037,01:20,,0.37799999999999995,
2019,12,15,-5.13,-0.684,12:00,-9.575,03:00,0.304,0.9570000000000001,00:30,0.502,11:30,5.019,48.783,3.302,,,,,0.917,00:00,0.8759999999999999,13:00,,2019.0,6.292000000000001,05:50,,0.462,
2019,12,16,-4.894,1.055,13:40,-10.843,23:50,0.23,0.8,01:30,0.284,14:50,6.352,43.75899999999999,0.762,,,,,0.8959999999999999,00:00,0.795,13:00,,2019.0,5.586,11:10,,0.5479999999999999,
2019,12,17,-5.347,2.783,13:40,-13.478,06:20,0.212,0.835,06:30,0.205,14:00,5.903,39.169000000000004,0.0,,,,,0.789,00:00,0.59,14:00,,2019.0,4.351,14:50,,0.581,
2019,12,18,-0.846,9.789,13:50,-11.482000000000001,06:20,0.301,0.851,06:30,0.198,14:30,6.564,28.416,0.0,,,,,0.5870000000000001,00:00,0.41100000000000003,13:00,,2019.0,3.802,12:30,,0.603,
2019,12,19,0.33799999999999997,7.4270000000000005,14:30,-6.75,03:20,0.331,0.843,03:40,0.21600000000000003,13:30,4.085,28.555,0.0,,,,,0.441,00:00,0.28,14:00,,2019.0,3.8810000000000002,19:10,,0.636,
2019,12,20,0.552,9.229,14:00,-8.125,06:30,0.358,0.865,06:40,0.264,14:10,6.131,29.61,0.0,,,,,0.3,00:00,0.13699999999999998,13:00,,2019.0,3.332,12:00,,0.596,
2019,12,21,4.018,13.843,14:10,-5.807,05:00,0.40700000000000003,0.8320000000000001,00:40,0.171,14:20,4.816,27.204,0.0,,,,,0.192,01:00,0.066,13:00,,2019.0,3.5669999999999997,05:50,,0.748,
2019,12,22,2.506,7.222,14:20,-2.21,07:00,0.431,0.7979999999999999,04:10,0.384,12:50,2.125,18.831,0.0,,,,,0.128,04:00,0.076,13:00,,2019.0,3.116,11:40,,0.41100000000000003,
2019,12,23,5.234,11.369000000000002,14:40,-0.9009999999999999,00:20,0.436,0.76,03:00,0.225,14:40,3.108,21.396,0.0,,,,,0.131,22:00,0.07,12:00,,2019.0,2.45,13:10,,0.6940000000000001,
2019,12,24,6.829,13.529000000000002,12:40,0.13,07:10,0.39799999999999996,0.675,02:20,0.132,14:40,4.51,35.282,0.0,,,,,0.205,23:00,0.13699999999999998,00:00,,2019.0,4.665,14:00,,0.9109999999999999,
2019,12,25,2.781,8.104,13:40,-2.542,06:10,0.48700000000000004,0.9540000000000001,23:50,0.354,13:10,2.7430000000000003,37.863,0.254,,,,,0.235,22:00,0.195,12:00,,2019.0,6.7620000000000005,22:00,,0.652,
2019,12,26,0.223,3.235,14:20,-2.7880000000000003,20:50,0.508,0.983,03:10,0.653,14:20,3.023,33.239000000000004,0.0,,,,,0.28600000000000003,23:00,0.23800000000000002,00:00,,2019.0,4.684,14:00,,0.45799999999999996,
2019,12,27,-1.493,2.26,14:40,-5.245,07:30,0.40299999999999997,0.9079999999999999,21:20,0.565,10:30,4.255,34.897,0.0,,,,,0.308,06:00,0.257,14:00,,2019.0,4.468999999999999,16:00,,0.473,
2019,12,28,-2.695,-1.102,01:50,-4.288,07:00,0.363,0.973,04:00,0.47700000000000004,22:30,2.9939999999999998,108.31,0.0,,,,,0.298,20:00,0.264,10:00,,2019.0,10.623,12:20,,0.6809999999999999,
2019,12,29,-3.7310000000000003,1.871,13:30,-9.333,22:40,0.221,0.69,22:50,0.267,15:50,5.551,104.831,4.064,,,,,0.28800000000000003,00:00,0.21899999999999997,23:00,,2019.0,11.485999999999999,07:10,,1.0390000000000001,
2019,12,30,-5.4270000000000005,1.2930000000000001,13:40,-12.147,06:20,0.226,0.833,06:50,0.278,12:00,6.694,36.863,0.508,,,,,0.2,00:00,-0.15,23:00,,2019.0,4.586,14:30,,0.504,
2019,12,31,-4.175,4.81,13:10,-13.16,06:50,0.247,0.862,06:10,0.24100000000000002,12:50,7.417999999999999,29.557,0.0,,,,,-0.174,00:00,-0.917,13:00,,2019.0,5.566,18:40,,0.503,
